"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant","uid","list","timestamp","condition","block","item_no","correct","responses"
"81070.1700001955","By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <a href=""mailto:stanfordpsych251@gmail.com""> stanfordpsych251@gmail.com</a>. You must be at least 18 years old to participate, and you must be a native English speaker and have normal or corrected-to-normal vision. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. We have recently been made aware that your public Amazon.com profile can be accessed via your worker ID if you do not choose to opt out. If you would like to opt out of this feature, you may follow instructions available <a href=""http://www.amazon.com/gp/help/customer/display.html?nodeId=16465241"">here</a>. <br /><br />[Press spacebar to continue.]","32","html-keyboard-response","0","81086","0.0-0.0","","kr39sfwrcl","1","1605128727596","","","","",""
"79402.1149999462","Each screen will show a sequence of five English words, which either form a grammatical English sentence (e.g. ""The cow eats the grass"") or an ungrammatical sequence (e.g. ""Planet orange a the mention""). Decide as rapidly and as accurately as possible if the sequence of words forms a grammatically correct sentence or not. Press the 'J' key with your right index finger if the sequence is grammatical, and press the 'F' key with your left index finger if the sequence is ungrammatical. A colored dot will then appear, indicating whether your response was correct (green) or incorrect (red).<br /><br />There will be two practice sequences, followed by four blocks of test sequences. Please sit about 60cm away from your screen, and display the task in full screen. This HIT takes around 10 minutes to complete; please complete it in one sitting. <br /><br />[Press spacebar to begin the practice.]","32","html-keyboard-response","1","160497","0.0-1.0","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","2","161058","0.0-2.0-0.0","","kr39sfwrcl","1","1605128727596","","","","",""
"1930.625000037253","<p class='stimulus'>The white was cat big</p>","70","html-keyboard-response","3","162997","0.0-2.0-1.0","","kr39sfwrcl","1","1605128727596","transword","0","1","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","4","165004","0.0-2.0-2.0","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","5","165563","0.0-2.0-0.1","","kr39sfwrcl","1","1605128727596","","","","",""
"1638.525000307709","<p class='stimulus'>It moved over there slowly</p>","74","html-keyboard-response","6","167205","0.0-2.0-1.1","","kr39sfwrcl","1","1605128727596","gram","0","2","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","7","169213","0.0-2.0-2.1","","kr39sfwrcl","1","1605128727596","","","","",""
"13318.995000328869","You have completed the practice. You will now begin the experiment proper, which is composed of four blocks of sequences.<br /><br />[Press spacebar to begin the experiment.]","32","html-keyboard-response","8","182536","0.0-3.0","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","9","183196","0.0-4.0-0.0","","kr39sfwrcl","1","1605128727596","","","","",""
"1885.5500002391636","<p class='stimulus'>There is a public holiday</p>","74","html-keyboard-response","10","185089","0.0-4.0-1.0","","kr39sfwrcl","1","1605128727596","gram","1","123","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","11","187094","0.0-4.0-2.0","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","12","187754","0.0-4.0-0.1","","kr39sfwrcl","1","1605128727596","","","","",""
"1896.0450002923608","<p class='stimulus'>His fine breaks pen easily</p>","70","html-keyboard-response","13","189655","0.0-4.0-1.1","","kr39sfwrcl","1","1605128727596","transword","1","26","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","14","191658","0.0-4.0-2.1","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","15","192317","0.0-4.0-0.2","","kr39sfwrcl","1","1605128727596","","","","",""
"1589.5700003020465","<p class='stimulus'>The iron will rust outside</p>","74","html-keyboard-response","16","193912","0.0-4.0-1.2","","kr39sfwrcl","1","1605128727596","gram","1","87","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","17","195915","0.0-4.0-2.2","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","18","196575","0.0-4.0-0.3","","kr39sfwrcl","1","1605128727596","","","","",""
"1594.439999666065","<p class='stimulus'>His nice friend best laughs</p>","70","html-keyboard-response","19","198174","0.0-4.0-1.3","","kr39sfwrcl","1","1605128727596","transword","1","7","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","20","200178","0.0-4.0-2.3","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","21","200837","0.0-4.0-0.4","","kr39sfwrcl","1","1605128727596","","","","",""
"1476.5400001779199","<p class='stimulus'>Our father many loves sick</p>","70","html-keyboard-response","22","202320","0.0-4.0-1.4","","kr39sfwrcl","1","1605128727596","control","1","47","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","23","204324","0.0-4.0-2.4","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","24","204983","0.0-4.0-0.5","","kr39sfwrcl","1","1605128727596","","","","",""
"1070.8949998952448","<p class='stimulus'>We wish to see you</p>","74","html-keyboard-response","25","206062","0.0-4.0-1.5","","kr39sfwrcl","1","1605128727596","gram","1","84","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","26","208064","0.0-4.0-2.5","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","27","208724","0.0-4.0-0.6","","kr39sfwrcl","1","1605128727596","","","","",""
"1691.845000255853","<p class='stimulus'>She threw out the flour</p>","74","html-keyboard-response","28","210422","0.0-4.0-1.6","","kr39sfwrcl","1","1605128727596","gram","1","83","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","29","212425","0.0-4.0-2.6","","kr39sfwrcl","1","1605128727596","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","30","213084","0.0-4.0-0.7","","kr39sfwrcl","1","1605128727596","","","","",""
