"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant","uid","list","timestamp","condition","block","item_no","correct","responses"
"4738.010000000941","By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <a href=""mailto:stanfordpsych251@gmail.com""> stanfordpsych251@gmail.com</a>. You must be at least 18 years old to participate, and you must be a native English speaker and have normal or corrected-to-normal vision. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. We have recently been made aware that your public Amazon.com profile can be accessed via your worker ID if you do not choose to opt out. If you would like to opt out of this feature, you may follow instructions available <a href=""http://www.amazon.com/gp/help/customer/display.html?nodeId=16465241"">here</a>. <br /><br />[Press spacebar to continue.]","32","html-keyboard-response","0","4744","0.0-0.0","","zgl4fn7oqy","2","1605120815776","","","","",""
"321783.8599999995","Each screen will show a sequence of five English words, which either form a grammatical English sentence (e.g. ""The cow eats the grass"") or an ungrammatical sequence (e.g. ""Planet orange a the mention""). Decide as rapidly and as accurately as possible if the sequence of words forms a grammatically correct sentence or not. Press the 'J' key with your right index finger if the sequence is grammatical, and press the 'F' key with your left index finger if the sequence is ungrammatical. A colored dot will then appear, indicating whether your response was correct (green) or incorrect (red).<br /><br />There will be two practice sequences, followed by four blocks of test sequences. Please sit about 60cm away from your screen, and display the task in full screen. This HIT takes around 10 minutes to complete; please complete it in one sitting. <br /><br />[Press spacebar to begin the practice.]","32","html-keyboard-response","1","326529","0.0-1.0","","zgl4fn7oqy","2","1605120815776","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","2","327159","0.0-2.0-0.0","","zgl4fn7oqy","2","1605120815776","","","","",""
"3658.6700000007404","<p class='stimulus'>It moved over there slowly</p>","74","html-keyboard-response","3","330819","0.0-2.0-1.0","","zgl4fn7oqy","2","1605120815776","gram","0","164","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","4","332820","0.0-2.0-2.0","","zgl4fn7oqy","2","1605120815776","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","5","333449","0.0-2.0-0.1","","zgl4fn7oqy","2","1605120815776","","","","",""
"2240.395000000717","<p class='stimulus'>The white was cat big</p>","70","html-keyboard-response","6","335690","0.0-2.0-1.1","","zgl4fn7oqy","2","1605120815776","transword","0","163","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","7","337692","0.0-2.0-2.1","","zgl4fn7oqy","2","1605120815776","","","","",""
"2566.320000001695","You have completed the practice. You will now begin the experiment proper, which is composed of four blocks of sequences.<br /><br />[Press spacebar to begin the experiment.]","32","html-keyboard-response","8","340259","0.0-3.0","","zgl4fn7oqy","2","1605120815776","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","9","340838","0.0-4.0-0.0","","zgl4fn7oqy","2","1605120815776","","","","",""
"2426.8599999995786","<p class='stimulus'>The iron will rust outside</p>","70","html-keyboard-response","10","343266","0.0-4.0-1.0","","zgl4fn7oqy","2","1605120815776","gram","1","249","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","11","345269","0.0-4.0-2.0","","zgl4fn7oqy","2","1605120815776","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","12","345847","0.0-4.0-0.1","","zgl4fn7oqy","2","1605120815776","","","","",""
"907.114999998128","<p class='stimulus'>The sweet bread is good</p>","74","html-keyboard-response","13","346755","0.0-4.0-1.1","","zgl4fn7oqy","2","1605120815776","gram","1","247","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","14","348757","0.0-4.0-2.1","","zgl4fn7oqy","2","1605120815776","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","15","349335","0.0-4.0-0.2","","zgl4fn7oqy","2","1605120815776","","","","",""
"4162.434999998368","<p class='stimulus'>This beautiful panel solar easily</p>","70","html-keyboard-response","16","353498","0.0-4.0-1.2","","zgl4fn7oqy","2","1605120815776","control","1","187","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","17","355500","0.0-4.0-2.2","","zgl4fn7oqy","2","1605120815776","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","18","356080","0.0-4.0-0.3","","zgl4fn7oqy","2","1605120815776","","","","",""
"841.8199999977951","<p class='stimulus'>Her desk has rounded corners</p>","74","html-keyboard-response","19","356922","0.0-4.0-1.3","","zgl4fn7oqy","2","1605120815776","gram","1","286","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","20","358925","0.0-4.0-2.3","","zgl4fn7oqy","2","1605120815776","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","21","359505","0.0-4.0-0.4","","zgl4fn7oqy","2","1605120815776","","","","",""
"1612.364999997255","<p class='stimulus'>The thin falls rod roll</p>","70","html-keyboard-response","22","361118","0.0-4.0-1.4","","zgl4fn7oqy","2","1605120815776","control","1","186","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","23","363119","0.0-4.0-2.4","","zgl4fn7oqy","2","1605120815776","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","24","363697","0.0-4.0-0.5","","zgl4fn7oqy","2","1605120815776","","","","",""
"1132.0999999988708","<p class='stimulus'>They have four children altogether</p>","74","html-keyboard-response","25","364830","0.0-4.0-1.5","","zgl4fn7oqy","2","1605120815776","gram","1","306","true",""
